signal,subject,freq,condition
0.0753688491278564,13,23.5,1
-0.0913871666079206,14,23.5,1
-0.1219483296205,15,23.5,1
-0.322088485971449,16,23.5,1
-0.19011762366562,17,23.5,1
0.116382482735256,18,23.5,1
-0.108677875459827,19,23.5,1
-0.146749243240779,20,23.5,1
-0.211820219377689,21,23.5,1
-0.0558398064078222,1,24,1
-0.116108626917846,2,24,1
0.0189005466776911,3,24,1
0.0670712025443059,4,24,1
-0.100642681881615,5,24,1
0.124756043431276,6,24,1
0.160065805676007,7,24,1
-0.131119698101063,8,24,1
0.19546786555887,9,24,1
-0.33784582064222,10,24,1
-0.0737052214927476,11,24,1
-0.243873424865992,12,24,1
0.0732709789047094,13,24,1
-0.0994067585375811,14,24,1
-0.134048523840962,15,24,1
-0.341432023789693,16,24,1
-0.186747489442622,17,24,1
0.101492410098198,18,24,1
-0.122174902449266,19,24,1
-0.131465331753587,20,24,1
-0.223323774056371,21,24,1
-0.0613516844900537,1,24.5,1
-0.115815450419662,2,24.5,1
0.025290732488055,3,24.5,1
0.0536279412878426,4,24.5,1
-0.117414580324595,5,24.5,1
0.152946781996406,6,24.5,1
0.158280754398955,7,24.5,1
-0.156081455300631,8,24.5,1
0.203136726459454,9,24.5,1
-0.33644652519938,10,24.5,1
-0.0789823479281175,11,24.5,1
-0.248536805955027,12,24.5,1
0.0705000671227292,13,24.5,1
-0.106657133326614,14,24.5,1
-0.140871489437569,15,24.5,1
-0.357976717536974,16,24.5,1
-0.181972627796674,17,24.5,1
0.0867084071226452,18,24.5,1
-0.134231394379819,19,24.5,1
-0.11703225640679,20,24.5,1
-0.234424360877848,21,24.5,1
-0.0666224467911915,1,25,1
-0.115495599613094,2,25,1
0.0324807113602111,3,25,1
0.0397812817493232,4,25,1
-0.133704214743804,5,25,1
0.184053262690979,6,25,1
0.154706712299098,7,25,1
-0.188541507896948,8,25,1
0.208368912070062,9,25,1
-0.334482896892017,10,25,1
-0.0845389513914722,11,25,1
-0.246813327242032,12,25,1
0.0669841873181659,13,25,1
-0.112567513723204,14,25,1
-0.143268282404976,15,25,1
-0.370893772882232,16,25,1
-0.175791618076531,17,25,1
0.0723444659506791,18,25,1
-0.144190990150399,19,25,1
-0.103852912939174,20,25,1
-0.244697712032136,21,25,1
-0.0714052121527766,1,25.5,1
-0.115215535542771,2,25.5,1
0.0399442944714898,3,25.5,1
0.0256886421240619,4,25.5,1
-0.145460439020909,5,25.5,1
0.215208257335846,6,25.5,1
0.148329496130569,7,25.5,1
-0.21959308180965,8,25.5,1
0.209642005025519,9,25.5,1
-0.331689972474768,10,25.5,1
-0.0905694662282139,11,25.5,1
-0.238492479226699,12,25.5,1
0.0628269511678541,13,25.5,1
-0.11670610549344,14,25.5,1
-0.141901361034392,15,25.5,1
-0.379316596219332,16,25.5,1
-0.168401639994863,17,25.5,1
0.0585683059045617,18,25.5,1
-0.151998795749237,19,25.5,1
-0.0923640200408166,20,25.5,1
-0.253440563810249,21,25.5,1
-0.0756166136160928,1,26,1
-0.114796509039947,2,26,1
0.0469888649678747,3,26,1
0.0112932525194246,4,26,1
-0.149806496992693,5,26,1
0.243069649963712,6,26,1
0.138115516992056,7,26,1
-0.24278974579999,8,26,1
0.205593856772173,9,26,1
-0.326778385271551,10,26,1
-0.0975166550923478,11,26,1
-0.222270307076166,12,26,1
0.0582848444922869,13,26,1
-0.119073930585388,14,26,1
-0.137283419364536,15,26,1
-0.382956660185286,16,26,1
-0.159991069005391,17,26,1
0.0454737392957557,18,26,1
-0.158095645588866,19,26,1
-0.0827637303753611,20,26,1
-0.259826976020024,21,26,1
-0.0792140127352665,1,26.5,1
-0.113703625954035,2,26.5,1
0.0530872642050573,3,26.5,1
-0.00354974754903558,4,26.5,1
-0.146827842434516,5,26.5,1
0.264746003180256,6,26.5,1
0.123221218371252,7,26.5,1
-0.257477184712806,8,26.5,1
0.195694898209175,9,26.5,1
-0.317005688042437,10,26.5,1
-0.10584957542989,11,26.5,1
-0.19605206751215,12,26.5,1
0.053701773360641,13,26.5,1
-0.119990594188344,14,26.5,1
-0.129686877900307,15,26.5,1
-0.382140911127605,16,26.5,1
-0.150673458007428,17,26.5,1
0.0330825999699097,18,26.5,1
-0.163061396802708,19,26.5,1
-0.074957555856741,20,26.5,1
-0.26305863110133,21,26.5,1
-0.081898527454806,1,27,1
-0.1112541824047,2,27,1
0.0579665346281225,3,27,1
-0.0188820363537284,4,27,1
-0.139177950878769,5,27,1
0.278503919391545,6,27,1
0.103523107575182,7,27,1
-0.265870142835429,8,27,1
0.180452846039667,9,27,1
-0.299271782736242,10,27,1
-0.115811094498099,11,27,1
-0.15844367252879,12,27,1
0.0494337133847839,13,27,1
-0.119835817083684,14,27,1
-0.119374923618039,15,27,1
-0.37753056891614,16,27,1
-0.140522283048499,17,27,1
0.0213405420089882,18,27,1
-0.167383430465098,19,27,1
-0.0686644562012123,20,27,1
-0.262455258861333,21,27,1
-0.0830742012916604,1,27.5,1
-0.107140969384175,2,27.5,1
0.0614332000285336,3,27.5,1
-0.03443773785245,4,27.5,1
-0.130132515581488,5,27.5,1
0.284246358003278,6,27.5,1
0.0803317082987252,7,27.5,1
-0.270219860135797,8,27.5,1
0.161976008205951,9,27.5,1
-0.273475060704609,10,27.5,1
-0.127262980059932,11,27.5,1
-0.111140556496996,12,27.5,1
0.0457856188811941,13,27.5,1
-0.118870332223664,14,27.5,1
-0.107088272799633,15,27.5,1
-0.36992523293716,16,27.5,1
-0.129689732253961,17,27.5,1
0.0102799754848485,18,27.5,1
-0.171471611210237,19,27.5,1
-0.0636415472235024,20,27.5,1
-0.257659367665097,21,27.5,1
-0.082288329642996,1,28,1
-0.101637880575865,2,28,1
0.0633972598602205,3,28,1
-0.0496189283978324,4,28,1
-0.121902391637449,5,28,1
0.283518923752399,6,28,1
0.0564132047132689,7,28,1
-0.272142595345352,8,28,1
0.143361703079824,9,28,1
-0.243996208948145,10,28,1
-0.139838154387911,11,28,1
-0.0596164098828834,12,28,1
0.042976171573835,13,28,1
-0.117303490078074,14,28,1
-0.0942552541244725,15,28,1
-0.360293488165632,16,28,1
-0.118382763027932,17,28,1
0.000218345876369448,18,28,1
-0.175680622499076,19,28,1
-0.0597485093770192,20,28,1
-0.249022940118073,21,28,1
-0.07952558583191,1,28.5,1
-0.0952971568190174,2,28.5,1
0.0639829820923754,3,28.5,1
-0.0637816748228606,4,28.5,1
-0.115253601887285,5,28.5,1
0.278657290818564,6,28.5,1
0.0348666315147498,7,28.5,1
-0.272651295053168,8,28.5,1
0.126876812907374,9,28.5,1
-0.216000900625284,10,28.5,1
-0.15315186915507,11,28.5,1
-0.010214922765499,12,28.5,1
0.0411113871540993,13,28.5,1
-0.115338600134255,14,28.5,1
-0.0826119885725735,15,28.5,1
-0.349542195787866,16,28.5,1
-0.106770470096504,17,28.5,1
-0.00840782363169039,18,28.5,1
-0.180258490344168,19,28.5,1
-0.0568696169980763,20,28.5,1
-0.23767894428917,21,28.5,1
-0.0751566967879834,1,29,1
-0.0886166165453962,2,29,1
0.0634496655943061,3,29,1
-0.0764806272754601,4,29,1
-0.110179751406115,5,29,1
0.271913331611424,6,29,1
0.0181270553387211,7,29,1
-0.272252710025713,8,29,1
0.113214220356272,9,29,1
-0.192297186375053,10,29,1
-0.166969134140418,11,29,1
0.0334108388422556,12,29,1
0.0402383352513883,13,29,1
-0.113190169018231,14,29,1
-0.0736043081541683,15,29,1
-0.338312974515489,16,29,1
-0.0949773455125126,17,29,1
-0.0153574571607125,18,29,1
-0.18535320700526,19,29,1
-0.0548540195077498,20,29,1
-0.225230791688439,21,29,1
-0.0696478214035734,1,29.5,1
-0.081976982973112,2,29.5,1
0.0620894366068678,3,29.5,1
-0.0875134880837588,4,29.5,1
-0.106436086455929,5,29.5,1
0.264817544234388,6,29.5,1
0.00748792151351694,7,29.5,1
-0.271124861218375,8,29.5,1
0.102043786165271,9,29.5,1
-0.173637610719509,10,29.5,1
-0.181194035558709,11,29.5,1
0.0703922103493003,12,29.5,1
0.0403538447037777,13,29.5,1
-0.110997157001584,14,29.5,1
-0.0681498793623845,15,29.5,1
-0.326864932484754,16,29.5,1
-0.0832331650633223,17,29.5,1
-0.0206962611920066,18,29.5,1
-0.191048503168669,19,29.5,1
-0.0535543741941322,20,29.5,1
-0.213155430921104,21,29.5,1
-0.0633308178198542,1,30,1
-0.0757155430253051,2,30,1
0.0600893006630055,3,30,1
-0.0968173987388825,4,30,1
-0.103706428979489,5,30,1
0.257990754679124,6,30,1
0.00297295671082097,7,30,1
-0.269339588826375,8,30,1
0.0927166090986499,9,30,1
-0.159733899593979,10,30,1
-0.195849019626936,11,30,1
0.100917089747902,12,30,1
0.0413569115038906,13,30,1
-0.108755556432955,14,30,1
-0.0668266149537012,15,30,1
-0.315039929343476,16,30,1
-0.0719838633992793,17,30,1
-0.0246228617640824,18,30,1
-0.197249583072166,19,30,1
-0.0528531276555295,20,30,1
-0.202269077371271,21,30,1
-0.0564618469981922,1,30.5,1
-0.0701093617954702,2,30.5,1
0.0575046103504803,3,30.5,1
-0.104387519656901,4,30.5,1
-0.101654481151867,5,30.5,1
0.251457797861904,6,30.5,1
0.00357367485352864,7,30.5,1
-0.267016459810976,8,30.5,1
0.0845839422429045,9,30.5,1
-0.149751632400202,10,30.5,1
-0.21097753930599,11,30.5,1
0.12524663147958,12,30.5,1
0.0430256896798173,13,30.5,1
-0.106354740038823,14,30.5,1
-0.0699919677119903,15,30.5,1
-0.302432008532129,16,30.5,1
-0.0618350283812097,17,30.5,1
-0.0272746739078672,18,30.5,1
-0.203576527572558,19,30.5,1
-0.052643275168426,20,30.5,1
-0.192649936117959,21,30.5,1
-0.0492886181928097,1,31,1
-0.0653386543971211,2,31,1
0.0543420118082909,3,31,1
-0.110217067352678,4,31,1
-0.100007874026288,5,31,1
0.245093070205536,6,31,1
0.00797375004243676,7,31,1
-0.264316101916239,8,31,1
0.0771292331227346,9,31,1
-0.142790256200021,10,31,1
-0.226519985888348,11,31,1
0.143404064373599,12,31,1
0.0450951996398141,13,31,1
-0.103703559829513,14,31,1
-0.0776019664571945,15,31,1
-0.288750030876752,16,31,1
-0.053519871784543,17,31,1
-0.028747637892179,18,31,1
-0.209547690609357,19,31,1
-0.0528202937309596,20,31,1
-0.184103748303602,21,31,1
-0.0421228632695556,1,31.5,1
-0.06140377122729,2,31.5,1
0.0506652875733725,3,31.5,1
-0.11440552198713,4,31.5,1
-0.098612698006865,5,31.5,1
0.238919075213043,6,31.5,1
0.0152273429598508,7,31.5,1
-0.261315322771328,8,31.5,1
0.0699686214723223,9,31.5,1
-0.13809846821033,10,31.5,1
-0.242275130567234,11,31.5,1
0.155686094162662,12,31.5,1
0.0473876549439767,13,31.5,1
-0.100852313176538,14,31.5,1
-0.0888862254142067,15,31.5,1
-0.273996026409809,16,31.5,1
-0.0476936719105661,17,31.5,1
-0.0292699588975773,18,31.5,1
-0.214940421887523,19,31.5,1
-0.053258099272651,20,31.5,1
-0.176614154202006,21,31.5,1
-0.035249537773793,1,32,1
-0.0582012931522416,2,32,1
0.0465763054776602,3,32,1
-0.117189802957951,4,32,1
-0.0973775038577811,5,32,1
0.232976485491397,6,32,1
0.0248114341861718,7,32,1
-0.257973245551159,8,32,1
0.0628252186683156,9,32,1
-0.135121233792563,10,32,1
-0.257986792938393,11,32,1
0.162796034056653,12,32,1
0.0498253802259983,13,32,1
-0.097946813108696,14,32,1
-0.102655966678667,15,32,1
-0.258262042314285,16,32,1
-0.0447208934391758,17,32,1
-0.0292034666891746,18,32,1
-0.219905835022567,19,32,1
-0.0538178730948198,20,32,1
-0.170329029953112,21,32,1
-0.0288680499468116,1,32.5,1
-0.0555816120436738,2,32.5,1
0.0421927180609059,3,32.5,1
-0.118936311794304,4,32.5,1
-0.0962031851944298,5,32.5,1
0.227179594957041,6,32.5,1
0.0365445561788451,7,32.5,1
-0.254095109275419,8,32.5,1
0.055426047971665,9,32.5,1
-0.133534655566959,10,32.5,1
-0.273526402662847,11,32.5,1
0.165839068654372,12,32.5,1
0.0524164302308361,13,32.5,1
-0.0951392506645616,14,32.5,1
-0.117713279806991,15,32.5,1
-0.241521933058758,16,32.5,1
-0.0445746282836915,17,32.5,1
-0.0289901608056794,18,32.5,1
-0.224936780854615,19,32.5,1
-0.0544090662581265,20,32.5,1
-0.165472378822457,21,32.5,1
-0.0231321821648753,1,33,1
-0.0534373263211907,2,33,1
0.0375962324396993,3,33,1
-0.11998595477911,4,33,1
-0.0949690172372479,5,33,1
0.221288818741737,6,33,1
0.0502084490101176,7,33,1
-0.249456007437111,8,33,1
0.0475242189603891,9,33,1
-0.133140653813295,10,33,1
-0.288750143402921,11,33,1
0.165797347762333,12,33,1
0.0551625526509132,13,33,1
-0.0925045496678094,14,33,1
-0.133249251540001,15,33,1
-0.223565952985276,16,33,1
-0.0470050729424236,17,33,1
-0.0289689333726803,18,33,1
-0.230544079526547,19,33,1
-0.0549930481860329,20,33,1
-0.162122818143362,21,33,1
-0.0182025685493526,1,33.5,1
-0.0518217634365403,2,33.5,1
0.0327755269485887,3,33.5,1
-0.120466259609821,4,33.5,1
-0.0935705800088719,5,33.5,1
0.214986964099305,6,33.5,1
0.0650980180056283,7,33.5,1
-0.244023336915935,8,33.5,1
0.039006473532889,9,33.5,1
-0.133600438493464,10,33.5,1
-0.303149067842245,11,33.5,1
0.162887269718312,12,33.5,1
0.0579281443486204,13,33.5,1
-0.0900201763391418,14,33.5,1
-0.148968255922543,15,33.5,1
-0.204123801375284,16,33.5,1
-0.0517387646760286,17,33.5,1
-0.0291925756314906,18,33.5,1
-0.23683885932793,19,33.5,1
-0.055502180326743,20,33.5,1
-0.160004938310272,21,33.5,1
-0.0142118903023186,1,34,1
-0.0510099053842739,2,34,1
0.0275789680463732,3,34,1
-0.120227829853678,4,34,1
-0.0919389372112019,5,34,1
0.207942276154259,6,34,1
0.0799707666669407,7,34,1
-0.238068236046735,8,34,1
0.0299138004795244,9,34,1
-0.134312593999505,10,34,1
-0.315884899197708,11,34,1
0.156325676376025,12,34,1
0.0603742428904091,13,34,1
-0.0876023103166727,14,34,1
-0.165100115061448,15,34,1
-0.18300573430491,16,34,1
-0.0585468697347831,17,34,1
-0.0293811135526312,18,34,1
-0.243390210031029,19,34,1
-0.0557804635028605,20,34,1
-0.158448285564442,21,34,1
-0.0112936134753032,1,34.5,1
-0.0512865209921561,2,34.5,1
0.021867398891735,3,34.5,1
-0.119086245645598,4,34.5,1
-0.0901107686370522,5,34.5,1
0.199961150284855,6,34.5,1
0.0937637002939648,7,34.5,1
-0.231946174374564,8,34.5,1
0.0204173541336767,9,34.5,1
-0.134706357060371,10,34.5,1
-0.326119509264412,11,34.5,1
0.145106197752749,12,34.5,1
0.0621328357909864,13,34.5,1
-0.0852024839279584,14,34.5,1
-0.181867448983377,15,34.5,1
-0.160268440282422,16,34.5,1
-0.0671492178709434,17,34.5,1
-0.0292252288680329,18,34.5,1
-0.249676543879099,19,34.5,1
-0.055639398382856,20,34.5,1
-0.156816890274667,21,34.5,1
-0.00957306476360157,1,35,1
-0.052716370729775,2,35,1
0.0156674731495691,3,35,1
-0.11706777503012,4,35,1
-0.0882224778540624,5,35,1
0.191030705409164,6,35,1
0.106034353796998,7,35,1
-0.22584062763539,8,35,1
0.0108633928982097,9,35,1
-0.134564727180433,10,35,1
-0.333182720082272,11,35,1
0.128847092734059,12,35,1
0.0630217593425701,13,35,1
-0.082870359020243,14,35,1
-0.198958703504392,15,35,1
-0.136349035962426,16,35,1
-0.0771394426754982,17,35,1
-0.0286869176174576,18,35,1
-0.255381265093671,19,35,1
-0.0549510977564693,20,35,1
-0.154875315076175,21,35,1
-0.00905873720097788,1,35.5,1
-0.0551205542581275,2,35.5,1
0.00912110947953946,3,35.5,1
-0.114404872713584,4,35.5,1
-0.086430589271398,5,35.5,1
0.181216817942276,6,35.5,1
0.116789344990504,7,35.5,1
-0.21976523994478,8,35.5,1
0.00182739247683045,9,35.5,1
-0.13398065061126,10,35.5,1
-0.336618591758718,11,35.5,1
0.10802588253284,12,35.5,1
0.0630927480146979,13,35.5,1
-0.0807354028288401,14,35.5,1
-0.215628554091755,15,35.5,1
-0.112044046107477,16,35.5,1
-0.0880013080867411,17,35.5,1
-0.0279851290758168,18,35.5,1
-0.260301706794812,19,35.5,1
-0.053666182949379,20,35.5,1
-0.152711755574414,21,35.5,1
-0.00968423799820133,1,36,1
-0.0581601884226109,2,36,1
0.00241139806769956,3,36,1
-0.111443802957327,4,36,1
-0.0846074507954742,5,36,1
0.170571971190466,6,36,1
0.126198378826065,7,36,1
-0.213606168428991,8,36,1
-0.00618139207270356,9,36,1
-0.133219869951612,10,36,1
-0.336235875928838,11,36,1
0.0839413933942564,12,36,1
0.0625616930908943,13,36,1
-0.0789572344012021,14,36,1
-0.231087168686063,15,36,1
-0.0883374079129802,16,36,1
-0.0992548595383538,17,36,1
-0.027331249392736,18,36,1
-0.26436576093694,19,36,1
-0.0519141005364469,20,36,1
-0.150580841511292,21,36,1
-0.0113739188905099,1,36.5,1
-0.0615030327299529,2,36.5,1
-0.00429678480560837,3,36.5,1
-0.108526865205103,4,36.5,1
-0.0823918360093436,5,36.5,1
0.159102463187268,6,36.5,1
0.13444174427609,7,36.5,1
-0.207193779278185,8,36.5,1
-0.0129872652084224,9,36.5,1
-0.132597213434918,10,36.5,1
-0.331999289436843,11,36.5,1
0.0582424267809749,12,36.5,1
0.0616662434179563,13,36.5,1
-0.077655778048471,14,36.5,1
-0.244795361343406,15,36.5,1
-0.0660405728025206,16,36.5,1
-0.110581687989756,17,36.5,1
-0.0267659989026066,18,36.5,1
-0.267690006648881,19,36.5,1
-0.0499532081738842,20,36.5,1
-0.148733614664588,21,36.5,1
-0.0142502755067274,1,37,1
-0.0647343752434353,2,37,1
-0.0106818844988389,3,37,1
-0.106146420728328,4,37,1
-0.0789163663283391,5,37,1
0.146825026402612,6,37,1
0.141659873120093,7,37,1
-0.200132617971784,8,37,1
-0.0192772331931098,9,37,1
-0.132583075911896,10,37,1
-0.324033736654528,11,37,1
0.033217464533414,12,37,1
0.0606925855906654,13,37,1
-0.0769197198998684,14,37,1
-0.256130251229852,15,37,1
-0.0457940367226192,16,37,1
-0.121753328390811,17,37,1
-0.0260976436717632,18,37,1
-0.270794546710481,19,37,1
-0.0483524890229346,20,37,1
-0.147577553965897,21,37,1
-0.0184773635349582,1,37.5,1
-0.0675258345036188,2,37.5,1
-0.0163914284171566,3,37.5,1
-0.104735181249696,4,37.5,1
-0.0733266474712585,5,37.5,1
0.133848305128573,6,37.5,1
0.147838756632946,7,37.5,1
-0.192065446112734,8,37.5,1
-0.0262379444335089,9,37.5,1
-0.133596574943856,10,37.5,1
-0.312390739003574,11,37.5,1
0.0108736720635537,12,37.5,1
0.0598323884463772,13,37.5,1
-0.0767979671369892,14,37.5,1
-0.264510084024128,15,37.5,1
-0.0280003039595054,16,37.5,1
-0.132550970975818,17,37.5,1
-0.0249873957911316,18,37.5,1
-0.27426274815817,19,37.5,1
-0.0477015274815213,20,37.5,1
-0.147415861190482,21,37.5,1
-0.0238412648857873,1,38,1
-0.0699010279602964,2,38,1
-0.0213574185506596,3,38,1
-0.104253567904787,4,38,1
-0.0658906872867435,5,38,1
0.120500101091254,6,38,1
0.152907966662506,7,38,1
-0.183149997648071,8,38,1
-0.0342357818846234,9,38,1
-0.13561079820372,10,38,1
-0.296962132061496,11,38,1
-0.00829506565816793,12,38,1
0.0590431766501556,13,38,1
-0.0772496147142815,14,38,1
-0.269778691656173,15,38,1
-0.0126693504521325,16,38,1
-0.14267403543626,17,38,1
-0.023312508017026,18,38,1
-0.278085653276905,19,38,1
-0.0480115535182772,20,38,1
-0.148084293445414,21,38,1
-0.0295452531026437,1,38.5,1
-0.072404829887208,2,38.5,1
-0.025911751027458,3,38.5,1
-0.104053513407306,4,38.5,1
-0.0584286509235168,5,38.5,1
0.107411224864784,6,38.5,1
0.156889540002384,7,38.5,1
-0.174332461397284,8,38.5,1
-0.041861802899193,9,38.5,1
-0.138110069433745,10,38.5,1
-0.278180905476624,11,38.5,1
-0.025452387924737,12,38.5,1
0.058060377451481,13,38.5,1
-0.0781037415425562,14,38.5,1
-0.272621347997554,15,38.5,1
0.000476247531750697,16,38.5,1
-0.151772167486741,17,38.5,1
-0.0213675522633884,18,38.5,1
-0.281549031880222,19,38.5,1
-0.0485035556764925,20,38.5,1
-0.148917527438814,21,38.5,1
-0.0345441341374178,1,39,1
-0.075482323581293,2,39,1
-0.0302020987776931,3,39,1
-0.103530282839323,4,39,1
-0.0529728394852955,5,39,1
0.0957128462723413,6,39,1
0.159855959532607,7,39,1
-0.166952216569244,8,39,1
-0.0471369478760494,9,39,1
-0.140480351199037,10,39,1
-0.258527594298961,11,39,1
-0.0411050928735728,12,39,1
0.0567670585270508,13,39,1
-0.079088012488399,14,39,1
-0.274132742388644,15,39,1
0.0112940922742635,16,39,1
-0.159352747735555,17,39,1
-0.0196541817802832,18,39,1
-0.283976824909554,19,39,1
-0.0483956528732494,20,39,1
-0.149345549833774,21,39,1
-0.0379519139482498,1,39.5,1
-0.0784149138028349,2,39.5,1
-0.0335467335514339,3,39.5,1
-0.10279931099511,4,39.5,1
-0.0501148014249242,5,39.5,1
0.0872515464832244,6,39.5,1
0.161748809592582,7,39.5,1
-0.162082904110806,8,39.5,1
-0.0496319547800548,9,39.5,1
-0.142179863997408,10,39.5,1
-0.243035085364009,11,39.5,1
-0.052959681193416,12,39.5,1
0.0555490033340071,13,39.5,1
-0.0798778581412179,14,39.5,1
-0.27492473042492,15,39.5,1
0.018742200500899,16,39.5,1
-0.164561256020119,17,39.5,1
-0.0185280682444901,18,39.5,1
-0.28524025140266,19,39.5,1
-0.047803579606464,20,39.5,1
-0.149361292063002,21,39.5,1
-0.03915360743717,1,40,1
-0.0796788225403469,2,40,1
-0.0348478487201736,3,40,1
-0.10243464625711,4,40,1
-0.0493260839894214,5,40,1
0.0841088710676167,6,40,1
0.162409500016152,7,40,1
-0.160397166785703,8,40,1
-0.0502236849483385,9,40,1
-0.142796042183279,10,40,1
-0.237082897428596,11,40,1
-0.0575028404673697,12,40,1
0.0550337821409237,13,40,1
-0.0801795953058609,14,40,1
-0.275192483833184,15,40,1
0.0214427718351242,16,40,1
-0.166443457338222,17,40,1
-0.0181474800421545,18,40,1
-0.285591312075159,19,40,1
-0.0474513630113432,20,40,1
-0.149292312010989,21,40,1
-0.140247531334828,1,3,2
0.139409430249174,2,3,2
0.00869857977015721,3,3,2
0.211925826585115,4,3,2
-0.211994336111975,5,3,2
-0.0367008561054306,6,3,2
-0.0382476462037543,7,3,2
0.0570555320247937,8,3,2
-0.0701410222848195,9,3,2
-0.0170620637271991,10,3,2
0.00302306314346106,11,3,2
-0.246478956302399,12,3,2
0.00440417290809816,13,3,2
0.0215568810005341,14,3,2
-0.00567355653916798,15,3,2
-0.117651986881029,16,3,2
0.0912990115662635,17,3,2
0.104163703442872,18,3,2
0.00421905715520073,19,3,2
0.0962202862232911,20,3,2
0.041055396305294,21,3,2
-0.0975716759131171,1,3.5,2
0.165479176880647,2,3.5,2
0.0256607059817359,3,3.5,2
0.172588282761007,4,3.5,2
-0.181210696754366,5,3.5,2
-0.0470436119290048,6,3.5,2
-0.0542494765250485,7,3.5,2
0.0827511982138116,8,3.5,2
-0.0910640110456257,9,3.5,2
-0.000822464880718643,10,3.5,2
-0.00218139603206221,11,3.5,2
-0.231455054248441,12,3.5,2
-0.0426847197724857,13,3.5,2
0.0112301609892809,14,3.5,2
-0.0120196198993792,15,3.5,2
-0.107859240305844,16,3.5,2
0.0701745004553133,17,3.5,2
0.0885888750186605,18,3.5,2
-0.00924788196801455,19,3.5,2
0.102468289723292,20,3.5,2
0.0424583684029626,21,3.5,2
-0.031158223047563,1,4,2
0.196378567536572,2,4,2
0.0303699396331647,3,4,2
0.115049257893401,4,4,2
-0.13209742183666,5,4,2
-0.0569302113560353,6,4,2
-0.0668795172441681,7,4,2
0.0996971854151175,8,4,2
-0.105804798481032,9,4,2
0.0223390029953452,10,4,2
-0.00199739162653927,11,4,2
-0.20318188939721,12,4,2
-0.0978390392709242,13,4,2
0.0118605769205481,14,4,2
-0.0162658276257776,15,4,2
-0.0875095863782369,16,4,2
0.0493881999425657,17,4,2
0.0661219682013992,18,4,2
-0.0196825026559252,19,4,2
0.105770578898021,20,4,2
0.0366498658543717,21,4,2
0.0324557004260078,1,4.5,2
0.214141237776934,2,4.5,2
0.0151368545559932,3,4.5,2
0.0566148016535582,4,4.5,2
-0.0786304809541944,5,4.5,2
-0.0611260294444341,6,4.5,2
-0.0749416090589179,7,4.5,2
0.104635699208239,8,4.5,2
-0.10463953795221,9,4.5,2
0.0372420558083731,10,4.5,2
0.0026676846649207,11,4.5,2
-0.164322639897663,12,4.5,2
-0.13174616730195,13,4.5,2
0.0334884073867911,14,4.5,2
-0.0207446467305087,15,4.5,2
-0.0607347172525327,16,4.5,2
0.0390301053262595,17,4.5,2
0.0468410513533628,18,4.5,2
-0.0187889622581762,19,4.5,2
0.106711431492299,20,4.5,2
0.0241367355337238,21,4.5,2
0.0692994265831721,1,5,2
0.215478948295247,2,5,2
-0.00810429173001965,3,5,2
0.0147753161568867,4,5,2
-0.0384646019704465,5,5,2
-0.0578478816133019,6,5,2
-0.0824145594239326,7,5,2
0.104959976255031,8,5,2
-0.0901404961861996,9,5,2
0.0317618426191682,10,5,2
0.00519528688869409,11,5,2
-0.131083932842662,12,5,2
-0.128963767722459,13,5,2
0.0630935196069478,14,5,2
-0.033044229342652,15,5,2
-0.0338523084795057,16,5,2
0.0376795497199048,17,5,2
0.0319139768686783,18,5,2
-0.00288979654365256,19,5,2
0.111676620784692,20,5,2
0.0159130746522759,21,5,2
0.0782200950112955,1,5.5,2
0.20511775046594,2,5.5,2
-0.0226836657176464,3,5.5,2
-0.00562075193119248,4,5.5,2
-0.0216738609634202,5,5.5,2
-0.0532365651057173,6,5.5,2
-0.0885822697428134,7,5.5,2
0.108904495133606,8,5.5,2
-0.0671257699459796,9,5.5,2
0.00419894921774999,10,5.5,2
-0.00040729867374643,11,5.5,2
-0.113960497050963,12,5.5,2
-0.101671948317258,13,5.5,2
0.0814435520468561,14,5.5,2
-0.0527663939816608,15,5.5,2
-0.0121885193908737,16,5.5,2
0.0354905937044088,17,5.5,2
0.0212501646163758,18,5.5,2
0.0268251960331595,19,5.5,2
0.118394558587826,20,5.5,2
0.0164507061996918,21,5.5,2
0.0694369372797647,1,6,2
0.184907195247207,2,6,2
-0.0228319823210774,3,6,2
-0.0116277629901755,4,6,2
-0.0286485206547817,5,6,2
-0.0565214304787974,6,6,2
-0.0900484815667893,7,6,2
0.120704577591047,8,6,2
-0.0404926796922026,9,6,2
-0.0373035493638552,10,6,2
-0.0152131872276717,11,6,2
-0.104086848178728,12,6,2
-0.0730806698915049,13,6,2
0.0798568504701628,14,6,2
-0.0688371069423948,15,6,2
0.0089449465473526,16,6,2
0.0220024642824249,17,6,2
0.0145478951897302,18,6,2
0.0620718534050721,19,6,2
0.121099789164007,20,6,2
0.0165306502210871,21,6,2
0.0498272168694148,1,6.5,2
0.160820531322808,2,6.5,2
-0.00989210334604549,3,6.5,2
-0.0115656662739396,4,6.5,2
-0.0515428984937089,5,6.5,2
-0.0680068711617521,6,6.5,2
-0.0875625883391573,7,6.5,2
0.135093203744247,8,6.5,2
-0.014630885422601,9,6.5,2
-0.0807348969252724,10,6.5,2
-0.0352848297152118,11,6.5,2
-0.0863829466577047,12,6.5,2
-0.0549430487506075,13,6.5,2
0.0596343285075275,14,6.5,2
-0.0716187953032819,15,6.5,2
0.0291714123670986,16,6.5,2
-0.00233983300735097,17,6.5,2
