signal,subject,time,condition
-0.0727700075355353,20,1.4,1
-0.0695471737152278,21,1.4,1
-0.199981474700301,1,1.45,1
-0.0690557906587254,2,1.45,1
0.0273735940949969,3,1.45,1
0.172345485131777,4,1.45,1
0.0946125825310232,5,1.45,1
0.277267685340701,6,1.45,1
0.217730379054265,7,1.45,1
-0.264072706570729,8,1.45,1
0.333908780162923,9,1.45,1
0.040187768776612,10,1.45,1
0.152387175805527,11,1.45,1
-0.128136373035783,12,1.45,1
0.0942255014184881,13,1.45,1
-0.372314734696202,14,1.45,1
0.168073309836987,15,1.45,1
-0.047331584476364,16,1.45,1
-0.192663615146505,17,1.45,1
0.0774509331867355,18,1.45,1
-0.00346159935422029,19,1.45,1
-0.0868494908536271,20,1.45,1
0.049780347336115,21,1.45,1
-0.246070897518111,1,1.5,1
-0.0576729773264738,2,1.5,1
0.00247693685745409,3,1.5,1
0.171812484681202,4,1.5,1
0.0781007937713674,5,1.5,1
0.310036769867723,6,1.5,1
0.261809149170116,7,1.5,1
-0.247174405442018,8,1.5,1
0.304962513420106,9,1.5,1
0.0860534500097708,10,1.5,1
0.0634433238994094,11,1.5,1
-0.0629399978185141,12,1.5,1
0.0524728346928646,13,1.5,1
-0.331705977531954,14,1.5,1
0.182704928526368,15,1.5,1
-0.0390399296278338,16,1.5,1
-0.150443959164537,17,1.5,1
0.0706683078881095,18,1.5,1
0.0266341866255135,19,1.5,1
-0.0934734138448782,20,1.5,1
0.138065023849873,21,1.5,1
-0.277481697486282,1,1.55,1
-0.0509850153267716,2,1.55,1
-0.00748189447098885,3,1.55,1
0.142448812513215,4,1.55,1
0.0391945611642833,5,1.55,1
0.296303325922672,6,1.55,1
0.281596968665635,7,1.55,1
-0.230189401400953,8,1.55,1
0.261133179625433,9,1.55,1
0.135365797543513,10,1.55,1
-0.0454913023808363,11,1.55,1
0.00817282695458454,12,1.55,1
0.0279869243972897,13,1.55,1
-0.245439251738952,14,1.55,1
0.211898319637515,15,1.55,1
-0.0141124285175539,16,1.55,1
-0.122375718395323,17,1.55,1
0.0440566491771785,18,1.55,1
0.046384354462161,19,1.55,1
-0.0953035155797468,20,1.55,1
0.12048197471688,21,1.55,1
-0.229399093250364,1,1.6,1
-0.0380818263788957,2,1.6,1
-0.00255354003488345,3,1.6,1
0.0825081654863922,4,1.6,1
0.0122519462017862,5,1.6,1
0.2510213004914,6,1.6,1
0.25290396668153,7,1.6,1
-0.186226413309192,8,1.6,1
0.221221516629837,9,1.6,1
0.164192537879787,10,1.6,1
-0.152840909511718,11,1.6,1
0.0663359247021933,12,1.6,1
0.010280839549507,13,1.6,1
-0.181436822517281,14,1.6,1
0.229502777210115,15,1.6,1
0.0381295999984252,16,1.6,1
-0.118011272876767,17,1.6,1
-0.00405889412294007,18,1.6,1
0.0548954110740076,19,1.6,1
-0.104217869222403,20,1.6,1
0.0244843259825376,21,1.6,1
-0.158904529854732,1,1.65,1
-0.0242510873004756,2,1.65,1
0.0109414457950859,3,1.65,1
0.0237997486085358,4,1.65,1
0.0212397185930254,5,1.65,1
0.177489348693209,6,1.65,1
0.188882257669101,7,1.65,1
-0.123725761183823,8,1.65,1
0.190117563253585,9,1.65,1
0.155346481210135,10,1.65,1
-0.242558723389862,11,1.65,1
0.0901282073370463,12,1.65,1
-0.00574019875305752,13,1.65,1
-0.173333267044516,14,1.65,1
0.218310375375176,15,1.65,1
0.125980857610915,16,1.65,1
-0.125899941863405,17,1.65,1
-0.0687398823639517,18,1.65,1
0.0509384521442305,19,1.65,1
-0.131018060815713,20,1.65,1
-0.0770689924671769,21,1.65,1
-0.118742482774832,1,1.7,1
-0.00864877351529136,2,1.7,1
0.0197342262884508,3,1.7,1
-0.0130327871352397,4,1.7,1
0.0532991136773573,5,1.7,1
0.0729676430857294,6,1.7,1
0.129934982588409,7,1.7,1
-0.0801588495806564,8,1.7,1
0.163336547485992,9,1.7,1
0.118590090855567,10,1.7,1
-0.287626455573241,11,1.7,1
0.0895741109401626,12,1.7,1
-0.0164227194323999,13,1.7,1
-0.192713420860938,14,1.7,1
0.185181458959837,15,1.7,1
0.21779580426108,16,1.7,1
-0.144595542997102,17,1.7,1
-0.130519195654416,18,1.7,1
0.0229746241362259,19,1.7,1
-0.175568346960152,20,1.7,1
-0.132735184433566,21,1.7,1
-0.105968265572737,1,1.75,1
0.0101799594273498,2,1.75,1
0.0204367559451444,3,1.75,1
-0.0290610860142337,4,1.75,1
0.0725823412506966,5,1.75,1
-0.0177643109223143,6,1.75,1
0.103199241511753,7,1.75,1
-0.0723689506686598,8,1.75,1
0.163179888458444,9,1.75,1
0.109932248756544,10,1.75,1
-0.276559778311541,11,1.75,1
0.0701158001853361,12,1.75,1
-0.00649825015033647,13,1.75,1
-0.201906313044425,14,1.75,1
0.153563797811487,15,1.75,1
0.2576310581498,16,1.75,1
-0.187786345897361,17,1.75,1
-0.169914675279588,18,1.75,1
-0.0332084666104608,19,1.75,1
-0.214409561118539,20,1.75,1
-0.145073723950713,21,1.75,1
-0.108212901273877,1,1.8,1
0.032918321747252,2,1.8,1
0.011108806862118,3,1.8,1
-0.0248618484496198,4,1.8,1
0.0431968704007573,5,1.8,1
-0.0623984708964836,6,1.8,1
0.105869260504271,7,1.8,1
-0.0991933173466903,8,1.8,1
0.212543436058546,9,1.8,1
0.128976230567393,10,1.8,1
-0.234143625189118,11,1.8,1
0.0402575794626951,12,1.8,1
0.0220017443174503,13,1.8,1
-0.188946985896299,14,1.8,1
0.137848271572144,15,1.8,1
0.247314530805035,16,1.8,1
-0.245107815513114,17,1.8,1
-0.172249940790824,18,1.8,1
-0.0841016385829237,19,1.8,1
-0.22195420371486,20,1.8,1
-0.128391979431356,21,1.8,1
-0.111899160566797,1,1.85,1
0.0556248952267414,2,1.85,1
-0.00581328552864166,3,1.85,1
-0.0154792689955374,4,1.85,1
-0.0355258433499619,5,1.85,1
-0.0746694772805659,6,1.85,1
0.124550435323511,7,1.85,1
-0.159061742012289,8,1.85,1
0.301340839163237,9,1.85,1
0.148290873792697,10,1.85,1
-0.198645756419374,11,1.85,1
0.0372938307211955,12,1.85,1
0.0414406651742398,13,1.85,1
-0.165176464344605,14,1.85,1
0.138017081261891,15,1.85,1
0.217646838868056,16,1.85,1
-0.283964872554165,17,1.85,1
-0.135553611970251,18,1.85,1
-0.105060660035289,19,1.85,1
-0.201884820221532,20,1.85,1
-0.0852636255610109,21,1.85,1
-0.104123117568002,1,1.9,1
0.0748227236477706,2,1.9,1
-0.0242966228133773,3,1.9,1
-0.0152352195970097,4,1.9,1
-0.124175913249514,5,1.9,1
-0.0801773892656613,6,1.9,1
0.141341845344904,7,1.9,1
-0.246683001199392,8,1.9,1
0.403615243403469,9,1.9,1
0.166622388458384,10,1.9,1
-0.189044501662252,11,1.9,1
0.0730838939590329,12,1.9,1
0.0588639505383021,13,1.9,1
-0.135662800239396,14,1.9,1
0.147252232600006,15,1.9,1
0.174224845597896,16,1.9,1
-0.295852201825461,17,1.9,1
-0.0842311346597142,18,1.9,1
-0.0922671043482422,19,1.9,1
-0.162196716667774,20,1.9,1
-0.0341688537498172,21,1.9,1
-0.0814140378275579,1,1.95,1
0.0872922829793723,2,1.95,1
-0.0407205607989844,3,1.95,1
-0.0185586235617546,4,1.95,1
-0.173110218445945,5,1.95,1
-0.0861832962995438,6,1.95,1
0.146717274856772,7,1.95,1
-0.325329386677083,8,1.95,1
0.452983790947932,9,1.95,1
0.19083682648636,10,1.95,1
-0.183964554325449,11,1.95,1
0.1128520682417,12,1.95,1
0.0771756942411819,13,1.95,1
-0.103163000575601,14,1.95,1
0.163032377243996,15,1.95,1
0.121769074552549,16,1.95,1
-0.290432328539353,17,1.95,1
-0.0456759551692523,18,1.95,1
-0.0577059427904552,19,1.95,1
-0.112222286789866,20,1.95,1
-0.0061821843859334,21,1.95,1
-0.0618664794254342,1,2,1
0.0937908298985071,2,2,1
-0.0474927157454412,3,2,1
-0.018608228661353,4,2,1
-0.180053401358961,5,2,1
-0.0914559037047509,6,2,1
0.144528463456135,7,2,1
-0.35389228737433,8,2,1
0.415217426374776,9,2,1
0.20656726847749,10,2,1
-0.175082608477839,11,2,1
0.133306983123206,12,2,1
0.0889849306438996,13,2,1
-0.080691810893376,14,2,1
0.174884414107713,15,2,1
0.0848880316759322,16,2,1
-0.280982519635403,17,2,1
-0.0279098528096512,18,2,1
-0.0231543792748607,19,2,1
-0.0778148872168652,20,2,1
0.000482041471509539,21,2,1
-0.0227572415559454,1,-0.5,2
-0.00090730870093662,2,-0.5,2
0.0037331139976502,3,-0.5,2
-0.0492180990444843,4,-0.5,2
0.154336341153856,5,-0.5,2
-0.0647746817586546,6,-0.5,2
0.10392829466985,7,-0.5,2
-0.12972054540518,8,-0.5,2
0.0889692950358993,9,-0.5,2
-0.0931180125529076,10,-0.5,2
-0.0512139496013803,11,-0.5,2
-0.127354212276606,12,-0.5,2
-0.171054902512105,13,-0.5,2
-0.0570479638796786,14,-0.5,2
0.0694922614144514,15,-0.5,2
0.0655430537437943,16,-0.5,2
-0.000506047238781053,17,-0.5,2
0.053222880592205,18,-0.5,2
-0.087690119767426,19,-0.5,2
-0.0925429990066278,20,-0.5,2
0.00981488801192043,21,-0.5,2
-0.0121485772415417,1,-0.45,2
-0.025777056805985,2,-0.45,2
-0.000192811441128479,3,-0.45,2
-0.0136150428786018,4,-0.45,2
0.143738583821689,5,-0.45,2
-0.0808412777308396,6,-0.45,2
0.0727085392486354,7,-0.45,2
-0.0904310802217557,8,-0.45,2
0.0855291696787452,9,-0.45,2
-0.0790817049388812,10,-0.45,2
-0.0499119173366872,11,-0.45,2
-0.14685712412766,12,-0.45,2
-0.187410667843481,13,-0.45,2
-0.0448631107017166,14,-0.45,2
0.0649136306590623,15,-0.45,2
0.0675076204316825,16,-0.45,2
-0.0275308007143194,17,-0.45,2
0.0677339254248766,18,-0.45,2
-0.082238211357976,19,-0.45,2
-0.0898857020858431,20,-0.45,2
0.0122501550653598,21,-0.45,2
0.0223515225508945,1,-0.4,2
-0.0557391646447804,2,-0.4,2
-0.00866562744015003,3,-0.4,2
0.0583855597505915,4,-0.4,2
0.109739759294248,5,-0.4,2
-0.0598013382173461,6,-0.4,2
0.0101458997146277,7,-0.4,2
-0.0224037170750143,8,-0.4,2
0.0713389164445822,9,-0.4,2
-0.0329695802837202,10,-0.4,2
-0.045193726926938,11,-0.4,2
-0.177928287833812,12,-0.4,2
-0.195428213917661,13,-0.4,2
-0.0408288598794464,14,-0.4,2
0.0455636049793922,15,-0.4,2
0.0621779510962858,16,-0.4,2
-0.0781550694352914,17,-0.4,2
0.105371438612231,18,-0.4,2
-0.0744696878606571,19,-0.4,2
-0.0712656840426241,20,-0.4,2
0.0123555227303083,21,-0.4,2
0.0707033106684044,1,-0.35,2
-0.0631710398763621,2,-0.35,2
-0.0191748845962903,3,-0.35,2
0.1075521634663,4,-0.35,2
0.0427655864559905,5,-0.35,2
-0.0193255392900399,6,-0.35,2
-0.0595266194391876,7,-0.35,2
0.0414378044679908,8,-0.35,2
0.0157502262032354,9,-0.35,2
0.0444893215115302,10,-0.35,2
-0.0399482247194404,11,-0.35,2
-0.16613289567223,12,-0.35,2
-0.155715106988351,13,-0.35,2
-0.0597545594609746,14,-0.35,2
0.00845585451975736,15,-0.35,2
0.0414370173388272,16,-0.35,2
-0.127150103781976,17,-0.35,2
0.156145402901991,18,-0.35,2
-0.0663377854192515,19,-0.35,2
-0.0351446010093585,20,-0.35,2
0.0190133033749031,21,-0.35,2
0.0967981048441933,1,-0.3,2
-0.0444256175048126,2,-0.3,2
-0.0320398718423541,3,-0.3,2
0.10200037386023,4,-0.3,2
-0.0169226800640882,5,-0.3,2
-0.00964220475602761,6,-0.3,2
-0.0933004553699474,7,-0.3,2
0.0932658565246039,8,-0.3,2
-0.0733846683814023,9,-0.3,2
0.114355391099562,10,-0.3,2
-0.0332417797165776,11,-0.3,2
-0.0684048428636125,12,-0.3,2
-0.0433191294491149,13,-0.3,2
-0.087500236087806,14,-0.3,2
-0.0204911124848001,15,-0.3,2
0.0128231397645707,16,-0.3,2
-0.131524849952919,17,-0.3,2
0.161600917879673,18,-0.3,2
-0.0302077697698517,19,-0.3,2
-0.0140361723483723,20,-0.3,2
0.0257891897862443,21,-0.3,2
0.0957851498526285,1,-0.25,2
-0.0280836685199827,2,-0.25,2
-0.0437744921566451,3,-0.25,2
0.0816017108450968,4,-0.25,2
-0.0588256320542086,5,-0.25,2
-0.00226468183465907,6,-0.25,2
-0.10515485452397,7,-0.25,2
0.105094762023976,8,-0.25,2
-0.080842423423886,9,-0.25,2
0.127597093771741,10,-0.25,2
-0.0127075131262187,11,-0.25,2
0.0631702718706405,12,-0.25,2
0.0652906192919644,13,-0.25,2
-0.0862596718883472,14,-0.25,2
-0.019444208870283,15,-0.25,2
-0.00877846539382522,16,-0.25,2
-0.0785256876141564,17,-0.25,2
0.104121558387876,18,-0.25,2
0.0338636254681936,19,-0.25,2
-0.0112338428827328,20,-0.25,2
0.0327507333796077,21,-0.25,2
0.0559396449097686,1,-0.2,2
0.00343861274562985,2,-0.2,2
-0.0434188761769165,3,-0.2,2
0.0343872555476325,4,-0.2,2
-0.0926330995178064,5,-0.2,2
0.0440620139874046,6,-0.2,2
-0.105547324619975,7,-0.2,2
0.0574440662384483,8,-0.2,2
-0.0539013560690468,9,-0.2,2
0.083155554728036,10,-0.2,2
0.0186617837723799,11,-0.2,2
0.149637019008393,12,-0.2,2
0.107020827532468,13,-0.2,2
-0.0324913735738189,14,-0.2,2
-0.0136990324484544,15,-0.2,2
-0.0124276173766747,16,-0.2,2
0.0210779312882442,17,-0.2,2
0.0056098351452745,18,-0.2,2
0.0783127594289609,19,-0.2,2
0.00290975089794088,20,-0.2,2
0.0351528237203265,21,-0.2,2
-0.0196410115895139,1,-0.15,2
0.0264560975880135,2,-0.15,2
-0.0202195669917307,3,-0.15,2
-0.0531148232368544,4,-0.15,2
-0.105011328827354,5,-0.15,2
0.0646849011345833,6,-0.15,2
-0.0583672299597304,7,-0.15,2
0.00440522841105747,8,-0.15,2
-0.0336035216125363,9,-0.15,2
0.0214033079274821,10,-0.15,2
0.0549683849529645,11,-0.15,2
0.163712436908939,12,-0.15,2
0.130212234479848,13,-0.15,2
0.0510938651943382,14,-0.15,2
-0.0151847558669949,15,-0.15,2
-0.0314143502830223,16,-0.15,2
0.0952648852626314,17,-0.15,2
-0.117735544929206,18,-0.15,2
0.0625817094668338,19,-0.15,2
0.0340827178292271,20,-0.15,2
0.011063170780018,21,-0.15,2
-0.0701944157895806,1,-0.1,2
0.0332134048361261,2,-0.1,2
0.0233431818301349,3,-0.1,2
-0.103143472623313,4,-0.1,2
-0.0917925940307912,5,-0.1,2
0.0626535480051937,6,-0.1,2
0.031168126790306,7,-0.1,2
-0.0291842992000235,8,-0.1,2
-0.0207099655508804,9,-0.1,2
-0.0233310821878591,10,-0.1,2
0.0733889264261881,11,-0.1,2
0.142810391620075,12,-0.1,2
0.152016090712735,13,-0.1,2
0.115234448303614,14,-0.1,2
-0.0239521334954886,15,-0.1,2
-0.0689243082568446,16,-0.1,2
0.116096154022292,17,-0.1,2
-0.204976662870165,18,-0.1,2
0.0500365146274869,19,-0.1,2
0.0765825722297361,20,-0.1,2
-0.0227287043694386,21,-0.1,2
-0.0993674526645931,1,-0.05,2
0.0568622571898047,2,-0.05,2
0.056680845657306,3,-0.05,2
-0.0953286433238778,4,-0.05,2
-0.0584009666876281,5,-0.05,2
0.0433370169160174,6,-0.05,2
0.0920821276236529,7,-0.05,2
-0.0260852457464123,8,-0.05,2
-0.00781807038050158,9,-0.05,2
-0.0622244541167832,10,-0.05,2
0.0591352378367519,11,-0.05,2
0.106233533743966,12,-0.05,2
0.159269374156536,13,-0.05,2
0.1315298918996,14,-0.05,2
-0.0441485587761043,15,-0.05,2
-0.0727998895039725,16,-0.05,2
0.111771918601251,17,-0.05,2
-0.198928549887257,18,-0.05,2
0.0536541280691383,19,-0.05,2
0.108619922357112,20,-0.05,2
-0.0557104669154605,21,-0.05,2
-0.117469033984715,1,0,2
0.0981334836932854,2,0,2
0.0837289891601241,3,0,2
-0.0695069823627191,4,0,2
-0.0269939695439077,5,0,2
0.021912243544368,6,0,2
0.111863495865739,7,0,2
-0.00382283001769069,8,0,2
0.00867239805579131,9,0,2
-0.1002758349582,10,0,2
0.0260627784389577,11,0,2
0.0611137096219068,12,0,2
0.139118874537161,13,0,2
0.110887570074236,14,0,2
-0.051505549630538,15,0,2
-0.0551441515608212,16,0,2
0.0991816695630255,17,0,2
-0.132165201257499,18,0,2
0.0624948371145488,19,0,2
0.0919140380615427,20,0,2
-0.0797506155637891,21,0,2
-0.11597701475119,1,0.05,2
0.142970561808157,2,0.05,2
0.104175914139509,3,0.05,2
-0.0447388201017775,4,0.05,2
-0.0252301343259662,5,0.05,2
0.00704609425111281,6,0.05,2
0.0923775622923438,7,0.05,2
0.0139130491201285,8,0.05,2
0.0257153986837106,9,0.05,2
-0.127431340973503,10,0.05,2
-0.0189287337399599,11,0.05,2
0.0167139312872085,12,0.05,2
0.0933338079131411,13,0.05,2
0.0661056597765545,14,0.05,2
-0.0316851100493265,15,0.05,2
-0.0466149362985407,16,0.05,2
0.105285550077774,17,0.05,2
-0.0181417897413583,18,0.05,2
0.0759507487247076,19,0.05,2
0.0430312032253856,20,0.05,2
-0.0911977689152797,21,0.05,2
-0.0871147868216037,1,0.1,2
0.173285616258035,2,0.1,2
0.100536496610663,3,0.1,2
-0.0377921055405731,4,0.1,2
-0.0587841162908111,5,0.1,2
-0.000100385041863838,6,0.1,2
0.0541076694230165,7,0.1,2
0.0179756134362854,8,0.1,2
0.0357945714196162,9,0.1,2
-0.132077081225757,10,0.1,2
-0.0572746251797522,11,0.1,2
-0.0203429047306402,12,0.1,2
0.0333275255166124,13,0.1,2
0.0217677909584531,14,0.1,2
0.0010888031817315,15,0.1,2
-0.0520206075722454,16,0.1,2
0.120933744941654,17,0.1,2
0.118789973935709,18,0.1,2
0.0813030917959751,19,0.1,2
-0.0082982807135542,20,0.1,2
-0.0855883855838413,21,0.1,2
-0.0419954476086768,1,0.15,2
0.174331566908595,2,0.15,2
0.0701239788656471,3,0.15,2
-0.0340815254885628,4,0.15,2
-0.105855072712099,5,0.15,2
-0.0057891132352813,6,0.15,2
0.0254781756661085,7,0.15,2
0.0100683137370803,8,0.15,2
0.0371668728246598,9,0.15,2
-0.125527152950045,10,0.15,2
-0.0794279437714095,11,0.15,2
-0.0526756755958147,12,0.15,2
-0.0284272013719955,13,0.15,2
-0.00263059935175238,14,0.15,2
0.0277339786227848,15,0.15,2
-0.0661899918017795,16,0.15,2
0.123240492864017,17,0.15,2
0.218903670359071,18,0.15,2
0.062786330876978,19,0.15,2
-0.0603247127938525,20,0.15,2
-0.0616816390129629,21,0.15,2
0.00734039435503821,1,0.2,2
0.125623677979059,2,0.2,2
0.0323494169899347,3,0.2,2
-0.0198295719652216,4,0.2,2
-0.146267469820575,5,0.2,2
-0.0152523191772519,6,0.2,2
0.0145675622653711,7,0.2,2
-0.000678026248221081,8,0.2,2
0.031346610925041,9,0.2,2
-0.130393526668238,10,0.2,2
-0.0918363905916628,11,0.2,2
-0.0762963166081203,12,0.2,2
-0.0753960395895518,13,0.2,2
-0.00600470802689169,14,0.2,2
0.0384484577022942,15,0.2,2
-0.0782791455952759,16,0.2,2
0.111104019503631,17,0.2,2
0.241490409144958,18,0.2,2
0.0296232663953695,19,0.2,2
-0.105503785371916,20,0.2,2
-0.0235713115453066,21,0.2,2
0.0523735216716208,1,0.25,2
0.0615165572345371,2,0.25,2
0.000358330426856006,3,0.25,2
-0.000227530470285231,4,0.25,2
-0.169246847984522,5,0.25,2
-0.0249405216771505,6,0.25,2
0.015521726646352,7,0.25,2
-0.0110451236885984,8,0.25,2
0.0162727408619131,9,0.25,2
-0.150308217079347,10,0.25,2
-0.102904336792573,11,0.25,2
-0.0773362191309817,12,0.25,2
-0.108230578683068,13,0.25,2
-0.0014219930850111,14,0.25,2
0.0399528872795104,15,0.25,2
-0.0716922408697709,16,0.25,2
0.0779569108429946,17,0.25,2
0.195118036270854,18,0.25,2
-0.000925352012327686,19,0.25,2
-0.120831728146248,20,0.25,2
0.0138165985627775,21,0.25,2
0.0865016451758173,1,0.3,2
0.0387607382274489,2,0.3,2
-0.0161332392640399,3,0.3,2
0.0100333422335677,4,0.3,2
-0.166086799383726,5,0.3,2
-0.0298934623544526,6,0.3,2
0.0198914618321816,7,0.3,2
-0.018283255073636,8,0.3,2
-0.00948281323980033,9,0.3,2
-0.168020589230095,10,0.3,2
-0.116746268614302,11,0.3,2
-0.0518240349176131,12,0.3,2
-0.125543346797693,13,0.3,2
0.00661476654890197,14,0.3,2
0.0371423609407915,15,0.3,2
-0.0424328248136513,16,0.3,2
0.0105874557686408,17,0.3,2
0.105232064927638,18,0.3,2
-0.0189893637743279,19,0.3,2
-0.0988191276213071,20,0.3,2
0.0332773848390073,21,0.3,2
0.103992269235426,1,0.35,2
0.0274974829906087,2,0.35,2
-0.00838200827048367,3,0.35,2
0.00591665590701819,4,0.35,2
-0.134698833727036,5,0.35,2
-0.0342047894074319,6,0.35,2
0.0156906325833206,7,0.35,2
-0.0159185127322828,8,0.35,2
-0.0381839962380629,9,0.35,2
-0.167282489279485,10,0.35,2
-0.130746762802607,11,0.35,2
-0.0104624164925196,12,0.35,2
-0.119405957093899,13,0.35,2
0.0145575470141404,14,0.35,2
0.030901634974548,15,0.35,2
-0.013504982944383,16,0.35,2
-0.0580417951775385,17,0.35,2
-0.000753220963247715,18,0.35,2
-0.0205567107512799,19,0.35,2
-0.0605645307075444,20,0.35,2
0.0297980355242185,21,0.35,2
0.0986035355069793,1,0.4,2
0.0228562904952625,2,0.4,2
0.0112625818770627,3,0.4,2
-0.0058882240669702,4,0.4,2
-0.091046096448579,5,0.4,2
-0.0416027848265232,6,0.4,2
-0.00333895330070877,7,0.4,2
-0.00111519596800093,8,0.4,2
-0.0598773028935824,9,0.4,2
-0.152838363098808,10,0.4,2
-0.13656391697688,11,0.4,2
0.016216968083977,12,0.4,2
-0.0945793714788952,13,0.4,2
0.0170752354413022,14,0.4,2
0.0238227982006018,15,0.4,2
0.00287589733346614,16,0.4,2
-0.0753252994173421,17,0.4,2
-0.0847382240424089,18,0.4,2
-0.00571613736228108,19,0.4,2
-0.0306049728321903,20,0.4,2
0.00826177261173887,21,0.4,2
0.0730568229135741,1,0.45,2
0.0219711669188242,2,0.45,2
0.0218096354757603,3,0.45,2
-0.0155224478973711,4,0.45,2
-0.057490658354936,5,0.45,2
-0.0493503874857002,6,0.45,2
-0.0320580954343889,7,0.45,2
0.0237224600028995,8,0.45,2
-0.0708216793810502,9,0.45,2
-0.131227557910971,10,0.45,2
-0.134019495623167,11,0.45,2
0.00204698908247023,12,0.45,2
-0.0639883512937543,13,0.45,2
0.0148008547720013,14,0.45,2
0.01033037657906,15,0.45,2
0.0197037857591655,16,0.45,2
-0.0628220665672496,17,0.45,2
-0.126276508838781,18,0.45,2
0.015111985427329,19,0.45,2
-0.0183461318453231,20,0.45,2
-0.0103948186826827,21,0.45,2
0.0310243458233896,1,0.5,2
0.0213642218095376,2,0.5,2
0.0168134307835195,3,0.5,2
-0.0197405866083242,4,0.5,2
-0.0371435988456843,5,0.5,2
-0.053456322144442,6,0.5,2
-0.0664754277094771,7,0.5,2
0.0507299136234258,8,0.5,2
-0.0701437579550409,9,0.5,2
-0.0957647242954903,10,0.5,2
-0.135086635934731,11,0.5,2
-0.0437589701430774,12,0.5,2
-0.036691666660178,13,0.5,2
0.0178816699549103,14,0.5,2
-0.0174899707786114,15,0.5,2
0.0467713666687627,16,0.5,2
-0.0449498551354806,17,0.5,2
-0.119644107257943,18,0.5,2
0.0292006195474092,19,0.5,2
-0.0204707920089322,20,0.5,2
-0.0102702222505995,21,0.5,2
-0.014209509791697,1,0.55,2
0.0167949877770134,2,0.55,2
-0.00216874619944741,3,0.55,2
-0.0128293314103513,4,0.55,2
-0.0191797663276671,5,0.55,2
-0.0547641416068455,6,0.55,2
-0.102332439018956,7,0.55,2
0.0767976222173164,8,0.55,2
-0.0612735669043197,9,0.55,2
-0.046779403840229,10,0.55,2
-0.15095761475435,11,0.55,2
-0.107049962938351,12,0.55,2
-0.0173657828426048,13,0.55,2
0.0360283661184963,14,0.55,2
-0.0598196052721638,15,0.55,2
0.0744611440631079,16,0.55,2
-0.0315803427062407,17,0.55,2
-0.0799810623893983,18,0.55,2
0.0356175079201007,19,0.55,2
-0.0244019028964251,20,0.55,2
0.00556178968857567,21,0.55,2
-0.0510036609373836,1,0.6,2
0.00705730618833947,2,0.6,2
-0.0383814601218494,3,0.6,2
0.00578244553859948,4,0.6,2
-0.000710052830953475,5,0.6,2
-0.0542808285872104,6,0.6,2
-0.127645597715406,7,0.6,2
0.10219954760214,8,0.6,2
-0.0492611835139894,9,0.6,2
-0.00445158759388438,10,0.6,2
-0.168503363170586,11,0.6,2
-0.178240248147053,12,0.6,2
-0.00162320639147532,13,0.6,2
0.0650479413332683,14,0.6,2
-0.0973089129457823,15,0.6,2
0.0787742579601974,16,0.6,2
-0.026526721197818,17,0.6,2
-0.0404933478280535,18,0.6,2
0.0358133390264608,19,0.6,2
-0.0275567864963913,20,0.6,2
0.020497711364383,21,0.6,2
-0.0781065590447869,1,0.65,2
-0.00893076579696811,2,0.65,2
-0.0767108336579415,3,0.65,2
0.0231347248437879,4,0.65,2
0.00150877680132411,5,0.65,2
-0.0540155073880072,6,0.65,2
-0.130802398819043,7,0.65,2
0.123512339804607,8,0.65,2
-0.0377662282009655,9,0.65,2
0.0129704615809833,10,0.65,2
-0.166265275700114,11,0.65,2
-0.240879755772073,12,0.65,2
0.0171708103108874,13,0.65,2
0.0810746311567842,14,0.65,2
-0.0988768501903923,15,0.65,2
0.0522580615877103,16,0.65,2
-0.0353929648746868,17,0.65,2
-0.0228877767179023,18,0.65,2
0.0272243300571012,19,0.65,2
-0.0245954481189839,20,0.65,2
0.0129047489088164,21,0.65,2
-0.0985663775476807,1,0.7,2
-0.0297512169222195,2,0.7,2
-0.0928862394328629,3,0.7,2
0.0221936680065538,4,0.7,2
-0.0232906383805014,5,0.7,2
-0.0550968712792262,6,0.7,2
-0.120370018647114,7,0.7,2
0.138169962347965,8,0.7,2
-0.0268574948613182,9,0.7,2
0.00113954698447554,10,0.7,2
-0.140597925468447,11,0.7,2
-0.287198418309386,12,0.7,2
0.0361217701089139,13,0.7,2
0.076651032495427,14,0.7,2
-0.0657626593169406,15,0.7,2
0.0202604227799969,16,0.7,2
-0.0657587580556155,17,0.7,2
-0.0246986080120959,18,0.7,2
0.00980952082082243,19,0.7,2
-0.0197381050450974,20,0.7,2
-0.0179826667775009,21,0.7,2
-0.119008649736089,1,0.75,2
-0.0526429421643975,2,0.75,2
-0.0849932581956151,3,0.75,2
7.51775066995556e-05,4,0.75,2
-0.0610354283776598,5,0.75,2
-0.0525043204797908,6,0.75,2
-0.113249111245396,7,0.75,2
0.140494940738414,8,0.75,2
-0.0186597962528987,9,0.75,2
-0.0314840352548951,10,0.75,2
-0.101858774452911,11,0.75,2
-0.316120530099772,12,0.75,2
0.0547829365023473,13,0.75,2
0.0670455272366169,14,0.75,2
-0.0211086037210829,15,0.75,2
-0.00316595184393927,16,0.75,2
-0.114423076993449,17,0.75,2
-0.0259958504047114,18,0.75,2
-0.0135416010524633,19,0.75,2
-0.0280627565390225,20,0.75,2
-0.0612276850134479,21,0.75,2
-0.146233485908085,1,0.8,2
-0.0782627281301865,2,0.8,2
-0.0656565123715602,3,0.8,2
-0.0269653095087344,4,0.8,2
-0.0902206493170238,5,0.8,2
-0.0402811115432627,6,0.8,2
