0.19831,0.17564,0.13834,0.10956,0.10617,0.12337,0.13796,0.14024,0.13947,0.14243,0.14229,0.13467,0.12882,0.14305,0.17812,0.21692,0.23658,0.22951,0.20592,0.17911,0.15362,0.13565,0.13757,0.15944,0.17896,0.17362,0.14009,0.083971,0.0086901,-0.069126,-0.11388,-0.095736,-0.02692,0.040405,0.062015,0.037279,-0.0068927,-0.05053,-0.094929,-0.1396,-0.17755,-0.20093,-0.20817,-0.20654,-0.2088,-0.21838,-0.22578,-0.22097,-0.20586,-0.19069,-0.1862,-0.19127,-0.19855,-0.20833,-0.22731,-0.25142,-0.27159,-0.28755,-0.3,-0.30388,-0.30156,0.55338,0.52049,0.43364,0.2991,0.14969,0.022357,-0.063955,-0.11033,-0.11349,-0.084429,-0.043009,-0.010273,-0.00077702,0.0069688,0.031007,0.038876,-0.015137,-0.12666,-0.2291,-0.26004,-0.2218,-0.16351,-0.12662,-0.11213,-0.10247,-0.089674,-0.075274,-0.053672,-0.015846,0.047996,0.11814,0.14463,0.098092,0.0003861,-0.086132,-0.10133,-0.022931,0.14761,0.3738,0.59417,0.7311,0.73359,0.60346,0.3973,0.20176,0.078238,0.04704,0.091134,0.15068,0.17089,0.15459,0.13108,0.11425,0.09644,0.078118,0.053394,0.025338,0.0088755,0.0067403,0.0032118,-0.0020972
0.17306,0.18578,0.19876,0.19872,0.1833,0.16183,0.14034,0.12207,0.11099,0.11272,0.1211,0.11722,0.092412,0.055493,0.026291,0.019473,0.030412,0.042471,0.038649,0.019806,0.0034813,0.0040849,0.016355,0.025582,0.026874,0.019771,0.0014182,-0.02323,-0.039948,-0.039861,-0.021279,0.014515,0.063045,0.10427,0.10755,0.065208,-0.0013363,-0.063726,-0.11365,-0.15618,-0.19528,-0.22882,-0.24905,-0.25277,-0.2476,-0.2421,-0.2341,-0.21298,-0.17504,-0.12676,-0.083207,-0.055746,-0.045278,-0.048925,-0.063167,-0.085855,-0.11089,-0.12668,-0.12553,-0.11427,-0.10457,0.0003093,0.039704,0.0857,0.099285,0.074138,0.030984,0.0021495,0.0025581,0.018082,0.032896,0.038542,0.031625,0.014956,0.0017432,0.0037645,0.020811,0.042922,0.063859,0.075036,0.067407,0.051332,0.052021,0.083072,0.12912,0.16078,0.1643,0.14716,0.1422,0.1661,0.2033,0.24116,0.27971,0.31868,0.33413,0.30255,0.23281,0.15187,0.090079,0.062731,0.06516,0.10004,0.16006,0.22348,0.26252,0.25507,0.20989,0.15469,0.10983,0.072437,0.019186,-0.057547,-0.13969,-0.20852,-0.26293,-0.31512,-0.36605,-0.40042,-0.40438,-0.37643,-0.33093,-0.2977
0.46795,0.50871,0.60645,0.7815,1.0164,1.1857,1.1339,0.85127,0.49613,0.22061,0.060074,-0.01496,-0.036009,-0.02762,-0.00078715,0.029688,0.050473,0.057375,0.058247,0.066705,0.08915,0.11696,0.13443,0.14024,0.14284,0.14421,0.13798,0.11711,0.082733,0.042894,0.0027575,-0.039684,-0.087893,-0.13352,-0.16222,-0.1649,-0.14397,-0.10727,-0.067797,-0.043057,-0.044255,-0.069175,-0.10751,-0.15041,-0.1886,-0.21238,-0.22259,-0.22938,-0.2421,-0.25963,-0.2716,-0.26585,-0.23256,-0.17244,-0.1038,-0.055786,-0.047349,-0.074486,-0.11668,-0.15273,-0.17155,-0.16844,-0.15588,-0.14159,-0.12953,-0.11036,-0.077283,-0.037572,-0.0061737,0.0042756,-0.0086481,-0.032109,-0.052262,-0.068104,-0.092373,-0.13068,-0.17366,-0.2072,-0.22341,-0.22239,-0.20449,-0.16654,-0.11003,-0.04749,0.0002891,0.013781,-0.010344,-0.053052,-0.088958,-0.10802,-0.11656,-0.12529,-0.13762,-0.14982,-0.15249,-0.13448,-0.089322,-0.023317,0.03941,0.070427,0.058147,0.0089291,-0.056257,-0.11139,-0.13887,-0.13971,-0.1239,-0.096233,-0.06203,-0.035172,-0.02518,-0.029151,-0.044583,-0.073794,-0.11161,-0.14249,-0.15649,-0.15473,-0.13782,-0.10775,-0.076861,-0.058194
-0.049312,-0.053558,-0.057048,-0.053074,-0.038448,-0.012585,0.018452,0.04268,0.049809,0.036849,0.0086505,-0.028715,-0.064205,-0.081573,-0.066423,-0.018472,0.042663,0.087005,0.093011,0.060174,0.0072455,-0.044722,-0.089262,-0.13094,-0.17245,-0.20901,-0.23299,-0.24147,-0.23971,-0.23862,-0.24509,-0.2509,-0.24168,-0.2033,-0.14124,-0.083004,-0.060008,-0.079296,-0.12539,-0.17746,-0.22105,-0.24643,-0.25288,-0.24438,-0.22837,-0.21062,-0.19667,-0.1868,-0.18003,-0.17132,-0.16095,-0.15312,-0.1501,-0.15183,-0.15596,-0.16094,-0.16725,-0.17999,-0.20761,-0.24465,-0.27303,0.28946,0.27662,0.2699,0.28896,0.34052,0.41665,0.50414,0.58658,0.63849,0.64258,0.60351,0.54912,0.51433,0.5089,0.50391,0.46599,0.3922,0.3134,0.25906,0.23951,0.23907,0.23655,0.22159,0.20195,0.19285,0.20666,0.24081,0.28126,0.31734,0.34866,0.36592,0.35714,0.32316,0.27363,0.22384,0.1929,0.20018,0.24484,0.30058,0.33578,0.33918,0.3192,0.28805,0.25261,0.21994,0.19277,0.16521,0.12908,0.07811,0.010397,-0.063223,-0.12007,-0.13943,-0.11518,-0.06271,-0.0082105,0.028938,0.053585,0.08124,0.1142,0.13829
0.22958,0.19614,0.1383,0.077871,0.038595,0.030388,0.047774,0.066338,0.061258,0.028852,-0.016896,-0.069092,-0.1144,-0.13558,-0.12763,-0.10365,-0.081771,-0.072542,-0.079871,-0.10026,-0.11325,-0.10156,-0.071072,-0.04401,-0.035774,-0.0429,-0.053561,-0.054635,-0.04435,-0.04389,-0.06855,-0.10102,-0.10448,-0.060265,0.0040627,0.037108,0.020514,-0.017001,-0.036599,-0.032481,-0.022586,-0.025742,-0.046907,-0.086658,-0.13815,-0.18242,-0.19359,-0.16502,-0.12088,-0.09746,-0.11369,-0.15384,-0.18123,-0.17962,-0.15841,-0.13992,-0.13378,-0.1454,-0.17557,-0.20949,-0.23344,0.055123,0.066505,0.09988,0.14287,0.15484,0.11392,0.045145,-0.0040002,-0.010454,-0.0096013,-0.045411,-0.10206,-0.11849,-0.047299,0.080209,0.17884,0.18808,0.12939,0.082356,0.1075,0.20012,0.3011,0.33878,0.29664,0.21217,0.13727,0.098185,0.094269,0.12837,0.19506,0.25554,0.26872,0.23848,0.19421,0.15599,0.1287,0.11306,0.093732,0.059851,0.014022,-0.016403,-0.015556,0.014505,0.053915,0.10271,0.15852,0.20967,0.25022,0.27709,0.27816,0.26303,0.26364,0.29436,0.34365,0.40656,0.48424,0.57794,0.67173,0.72574,0.71894,0.68452
-0.0015712,-0.0049754,-0.003046,0.013767,0.036878,0.049676,0.04209,0.020545,-0.0037163,-0.028672,-0.043564,-0.03871,-0.012923,0.024177,0.053185,0.067658,0.077638,0.10135,0.14585,0.19784,0.23969,0.25381,0.22228,0.14094,0.025758,-0.089061,-0.17835,-0.23631,-0.26206,-0.25378,-0.2071,-0.11499,0.010443,0.14567,0.26282,0.33178,0.33105,0.27285,0.20255,0.15855,0.14547,0.14927,0.14525,0.11229,0.048118,-0.027524,-0.093869,-0.1339,-0.13583,-0.10237,-0.059085,-0.023181,0.0093698,0.032526,0.030072,0.00073442,-0.036694,-0.060437,-0.061914,-0.04384,-0.026023,0.24757,0.20844,0.16977,0.1595,0.17981,0.20774,0.21263,0.17773,0.11087,0.021013,-0.092233,-0.20695,-0.29532,-0.34592,-0.35104,-0.29791,-0.19443,-0.068252,0.048647,0.12276,0.10487,-0.016351,-0.19602,-0.34861,-0.41396,-0.39007,-0.32267,-0.24103,-0.15022,-0.049812,0.047233,0.12582,0.16323,0.15132,0.12114,0.12055,0.15297,0.18877,0.2105,0.22288,0.23639,0.23468,0.17224,0.021009,-0.18022,-0.3525,-0.44852,-0.47894,-0.48022,-0.47754,-0.46498,-0.42927,-0.38168,-0.35256,-0.34819,-0.36345,-0.3963,-0.43269,-0.45238,-0.45469,-0.45406
0.20257,0.18371,0.15456,0.12665,0.097932,0.063267,0.031829,0.022313,0.048324,0.10385,0.15557,0.16754,0.13451,0.081854,0.035059,0.0095673,0.020754,0.053368,0.068795,0.058059,0.052129,0.094141,0.18563,0.2636,0.25813,0.15772,0.019505,-0.10072,-0.18286,-0.22578,-0.23497,-0.22162,-0.19522,-0.16663,-0.14416,-0.13603,-0.14394,-0.15875,-0.17119,-0.18012,-0.1814,-0.16916,-0.14989,-0.13229,-0.11195,-0.08749,-0.069896,-0.073565,-0.10306,-0.14685,-0.18505,-0.19856,-0.18156,-0.14258,-0.097728,-0.072646,-0.073785,-0.084463,-0.085745,-0.073661,-0.062297,0.68131,0.53793,0.34762,0.20903,0.14662,0.11495,0.079003,0.050215,0.057125,0.10573,0.16775,0.20838,0.21563,0.20225,0.18245,0.15946,0.14932,0.17237,0.23249,0.29879,0.32556,0.28513,0.17909,0.045535,-0.064298,-0.12941,-0.15575,-0.14797,-0.095792,-0.0024128,0.090693,0.14967,0.1735,0.18252,0.19809,0.22221,0.23733,0.22772,0.19131,0.14378,0.086608,0.02065,-0.038811,-0.066816,-0.043724,0.025364,0.10991,0.17101,0.18584,0.15488,0.083441,-0.022547,-0.13858,-0.23169,-0.27576,-0.26361,-0.21077,-0.15631,-0.13865,-0.16489,-0.19752
0.19882,0.22305,0.2592,0.28833,0.29465,0.27817,0.2646,0.28604,0.34865,0.42361,0.47078,0.4657,0.4086,0.31869,0.22068,0.13865,0.093121,0.089104,0.111,0.13343,0.13574,0.11072,0.065543,0.020429,-0.0083032,-0.016199,-0.01169,-0.0089522,-0.021672,-0.049772,-0.081821,-0.1079,-0.12884,-0.15146,-0.177,-0.19538,-0.19381,-0.17368,-0.15957,-0.1718,-0.20408,-0.23138,-0.23451,-0.21094,-0.16887,-0.12257,-0.087979,-0.072466,-0.076045,-0.095581,-0.12224,-0.149,-0.1759,-0.20125,-0.21646,-0.21121,-0.19575,-0.20223,-0.2538,-0.33345,-0.39166,0.15271,0.14838,0.13834,0.11862,0.09338,0.090171,0.13434,0.22603,0.31775,0.34578,0.29129,0.1989,0.12452,0.094621,0.1012,0.13018,0.17287,0.23906,0.32978,0.42984,0.50679,0.53531,0.50611,0.43478,0.35303,0.3017,0.31398,0.36673,0.37524,0.28499,0.12723,-0.021482,-0.11981,-0.16918,-0.1798,-0.1685,-0.16051,-0.17731,-0.22127,-0.27571,-0.31786,-0.33175,-0.31727,-0.29342,-0.28265,-0.2866,-0.28865,-0.28004,-0.27468,-0.29058,-0.3306,-0.38031,-0.41951,-0.43546,-0.42635,-0.39694,-0.35275,-0.29326,-0.22521,-0.17021,-0.14355
0.16372,0.13245,0.076994,0.01167,-0.041272,-0.066401,-0.058352,-0.019988,0.031637,0.079924,0.11185,0.12578,0.11605,0.08038,0.028614,-0.018698,-0.046743,-0.040755,0.0025053,0.072689,0.13689,0.16129,0.13838,0.10068,0.085632,0.10975,0.16286,0.23531,0.3057,0.34437,0.3365,0.29401,0.24137,0.20141,0.17327,0.13921,0.075855,-0.0082282,-0.080148,-0.11895,-0.13165,-0.13028,-0.11656,-0.090868,-0.069246,-0.065179,-0.088746,-0.14047,-0.20665,-0.26177,-0.28904,-0.28285,-0.24838,-0.19623,-0.15034,-0.12921,-0.12711,-0.12583,-0.12133,-0.12036,-0.12444,0.34985,0.29329,0.21253,0.14625,0.1051,0.081914,0.070023,0.078885,0.11607,0.161,0.18917,0.19382,0.18755,0.17792,0.14871,0.095756,0.032893,-0.030977,-0.10101,-0.18088,-0.26421,-0.34259,-0.40832,-0.4604,-0.50424,-0.53648,-0.52806,-0.44562,-0.2957,-0.12726,-0.0055346,0.055167,0.093167,0.12677,0.13953,0.12099,0.082695,0.037083,-0.021184,-0.085709,-0.14232,-0.17596,-0.17682,-0.16079,-0.1665,-0.21665,-0.28726,-0.30647,-0.20402,0.036657,0.30386,0.4304,0.35771,0.19188,0.074038,0.054688,0.098555,0.14628,0.14216,0.081361,0.018058
0.10536,0.12123,0.14726,0.17731,0.20529,0.22026,0.20762,0.16238,0.09839,0.039366,-0.0013268,-0.027551,-0.051119,-0.077834,-0.098264,-0.10409,-0.10068,-0.10965,-0.14502,-0.19482,-0.23613,-0.2559,-0.2601,-0.26206,-0.26606,-0.26745,-0.25101,-0.21267,-0.16074,-0.10744,-0.066313,-0.046279,-0.038978,-0.030443,-0.012987,0.0095108,0.028739,0.035903,0.027701,0.011128,-0.0042116,-0.018664,-0.034237,-0.049026,-0.055782,-0.052662,-0.04396,-0.032974,-0.015948,0.011435,0.050483,0.094726,0.12998,0.14205,0.12479,0.084813,0.038303,3.5141e-05,-0.018756,-0.019273,-0.013087,-0.10169,-0.069232,-0.02652,-0.0066931,-0.027598,-0.078641,-0.13468,-0.17704,-0.19905,-0.20034,-0.19061,-0.17795,-0.16121,-0.13572,-0.10763,-0.0892,-0.089792,-0.1061,-0.11758,-0.10031,-0.055729,-0.014595,-0.0045386,-0.028378,-0.069657,-0.10569,-0.11964,-0.10604,-0.074157,-0.042199,-0.023438,-0.026293,-0.0461,-0.065769,-0.065362,-0.039704,-0.0014767,0.038988,0.080568,0.1239,0.16513,0.19399,0.20442,0.19589,0.16936,0.12524,0.076077,0.044047,0.040556,0.055902,0.067491,0.060152,0.041454,0.032771,0.052032,0.094549,0.13822,0.16212,0.16557,0.16271,0.16224
